CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
DTA000012,application,Desktop Application,WBS000092,IM0001894,Closed,4,4,4,0.473773149,incident,KM0000186,closed,0,2/10/2013 11:52,,3/10/2013 18:09,3/10/2013 18:10,"1,33,96,38,889",Software,1,SD0003282,,,
SBA000834,application,Server Based Application,WBS000223,IM0001895,Closed,4,4,4,0.332560925,incident,KM0001308,closed,0,2/10/2013 12:09,,3/10/2013 10:48,3/10/2013 10:48,"9,14,27,77,778",Software,1,SD0003434,,,
LAP000554,computer,Laptop,WBS000091,IM0001896,Closed,5,5,5,0.980418886,incident,KM0001444,closed,1,2/10/2013 12:18,,3/10/2013 09:01,3/10/2013 09:01,"0,424166667",Software,1,SD0003437,,,
WBA000144,application,Web Based Application,WBS000318,IM0001897,Closed,4,4,4,0.215120704,incident,KM0000839,closed,2,2/10/2013 12:22,,14-10-2013 09:04,14-10-2013 09:05,"2,53,97,77,778",No error - works as designed,2,#MULTIVALUE,,,
WBA000011,application,Web Based Application,WBS000152,IM0001898,Closed,5,5,5,0.545940711,incident,KM0000075,closed,6,2/10/2013 12:28,,11/10/2013 10:49,11/10/2013 10:51,"4,94,51,66,667",Software,1,SD0003443,,,
SBA000263,application,Server Based Application,WBS000072,IM0001899,Closed,5,5,5,0.32103393,request for information,KM0001112,closed,2,2/10/2013 11:08,,10/10/2013 11:01,10/10/2013 11:01,"6,28,84,44,444",Other,1,SD0003356,,,
SAP000004,application,SAP,WBS000271,IM0001900,Closed,5,5,5,0.031531309,request for information,KM0001382,closed,0,2/10/2013 11:12,,2/10/2013 11:14,2/10/2013 11:14,"0,031944444",Other,1,SD0003358,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0001901,Closed,4,4,4,0.805319876,incident,KM0001296,closed,1,2/10/2013 11:16,,3/10/2013 12:34,3/10/2013 12:34,"1,17,96,38,889",User manual not used,1,SD0003355,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0001902,Closed,4,4,4,0.209254848,incident,KM0000741,closed,0,2/10/2013 11:23,,2/10/2013 15:39,2/10/2013 15:39,"4,27,47,22,222",Other,1,SD0003365,,,
DTA000016,application,Desktop Application,WBS000096,IM0001903,Closed,4,4,4,0.667408377,incident,KM0001026,closed,0,2/10/2013 11:25,,9/10/2013 13:19,9/10/2013 13:19,"2,19,11,11,111",Unknown,1,SD0003364,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0001904,Closed,4,4,4,0.670370532,incident,KM0000741,closed,0,2/10/2013 11:27,,2/10/2013 15:33,2/10/2013 15:33,"4,10,08,33,333",Other,1,SD0003368,,,
SBA000462,application,Server Based Application,WBS000073,IM0001905,Closed,5,5,5,0.374757638,incident,KM0001363,closed,10,2/10/2013 11:32,,25-10-2013 11:03,25-10-2013 11:03,"1,50,36,36,111",Other,3,#MULTIVALUE,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0001906,Closed,4,4,4,0.674805509,incident,KM0000702,closed,0,2/10/2013 11:34,,,2/10/2013 15:20,"3,76,80,55,556",Software,1,SD0003373,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0001907,Closed,5,5,5,0.891795701,request for information,KM0000226,closed,0,2/10/2013 11:35,,2/10/2013 13:42,2/10/2013 13:42,"2,11,08,33,333",Data,1,SD0003375,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0001908,Closed,4,4,4,0.975756942,incident,KM0001736,closed,0,2/10/2013 11:38,,2/10/2013 13:37,2/10/2013 13:37,"1,97,58,33,333",Operator error,2,#MULTIVALUE,,,
SBA000263,application,Server Based Application,WBS000072,IM0001909,Closed,5,5,5,0.131551738,request for information,KM0001111,closed,0,2/10/2013 11:40,,23-10-2013 15:35,23-10-2013 15:35,"0,045833333",Other,1,SD0003383,,,
WBA000094,application,Web Based Application,WBS000073,IM0001910,Closed,4,4,4,0.423577911,incident,KM0001384,closed,7,2/10/2013 11:47,8/10/2013 08:20,18-10-2013 12:32,18-10-2013 12:32,"1,11,54,97,222",Operator error,2,#MULTIVALUE,,,
WBA000011,application,Web Based Application,WBS000152,IM0001911,Closed,5,5,5,0.235870008,incident,KM0000075,closed,2,2/10/2013 11:48,,3/10/2013 17:37,3/10/2013 17:38,"1,63,33,05,556",Software,1,SD0003385,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0001912,Closed,4,4,4,0.084848846,incident,KM0000996,closed,0,2/10/2013 11:50,,2/10/2013 14:00,2/10/2013 14:00,"2,16,91,66,667",Software,1,SD0003382,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0001913,Closed,4,4,4,0.894412775,incident,KM0000741,closed,0,2/10/2013 11:50,,2/10/2013 12:00,2/10/2013 12:00,"0,158611111",Software,1,SD0003386,,,
APP000005,application,Citrix,WBS000292,IM0001914,Closed,4,4,4,0.304639589,incident,KM0001131,closed,2,2/10/2013 11:51,7/10/2013 10:08,7/10/2013 16:17,7/10/2013 16:17,"20,98",Software,2,#MULTIVALUE,,,
SBA000263,application,Server Based Application,WBS000072,IM0001915,Closed,5,5,5,0.620226442,request for information,KM0001116,closed,0,2/10/2013 11:56,,2/10/2013 11:56,2/10/2013 11:57,"0,009722222",Other,1,SD0003398,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0001916,Closed,4,4,4,0.414045482,incident,KM0000702,closed,0,2/10/2013 11:58,,2/10/2013 17:01,2/10/2013 17:02,"5,06,36,11,111",Software,1,SD0003395,,,
SBA000607,application,Server Based Application,WBS000263,IM0001917,Closed,5,5,5,0.642007551,request for information,KM0001106,closed,1,2/10/2013 11:59,,2/10/2013 15:27,2/10/2013 15:28,"34,725",Other,1,SD0003400,,,
SBA000462,application,Server Based Application,WBS000073,IM0001918,Closed,4,4,4,0.295435412,incident,KM0001363,closed,0,2/10/2013 12:00,,2/10/2013 13:41,2/10/2013 13:41,"1,69",Software,1,SD0003399,,,
SBA000805,application,Server Based Application,WBS000016,IM0001919,Closed,3,3,3,0.197973121,incident,KM0000938,closed,0,2/10/2013 12:03,,2/10/2013 13:12,2/10/2013 13:12,"1,15,97,22,222",Hardware,1,SD0003402,,,
SAP000005,application,SAP,WBS000271,IM0001920,Closed,5,5,5,0.666758409,request for information,KM0001572,closed,2,2/10/2013 12:04,,2/10/2013 14:50,2/10/2013 14:50,"2,77,30,55,556",Other,1,SD0003403,,,
SBA000263,application,Server Based Application,WBS000072,IM0001921,Closed,5,5,5,0.520118067,request for information,KM0001110,closed,0,2/10/2013 12:15,8/10/2013 11:31,8/10/2013 15:43,8/10/2013 15:43,"5,79,38,88,889",Other,4,#MULTIVALUE,,,
DTA000016,application,Desktop Application,WBS000096,IM0001922,Closed,4,4,4,0.328101462,request for information,KM0001026,closed,0,2/10/2013 12:19,,2/10/2013 16:05,2/10/2013 16:05,"3,76,66,66,667",No error - works as designed,1,SD0003409,,,
DTA000616,application,Desktop Application,WBS000092,IM0001924,Closed,5,4,4,0.598062494,incident,KM0001968,closed,0,2/10/2013 12:23,,3/10/2013 12:43,3/10/2013 12:43,"1,08,39,44,444",Other,1,SD0003407,,,
CBD001241,computer,Banking Device,WBS000146,IM0001925,Closed,NS,3,NA,0.452384384,incident,KM0000274,closed,1,2/10/2013 12:26,,6/10/2013 18:08,6/10/2013 18:09,"2,65,65,83,333",Hardware,1,SD0003415,,,
SUB000442,subapplication,Web Based Application,WBS000125,IM0001926,Closed,4,4,4,0.000764808,incident,KM0000206,closed,0,2/10/2013 12:42,,2/10/2013 18:41,2/10/2013 18:41,"5,28,80,55,556",No error - works as designed,1,SD0003419,,,
LAP000286,computer,Laptop,WBS000187,IM0001927,Closed,5,5,5,0.222327928,incident,KM0001447,closed,0,2/10/2013 12:46,,3/10/2013 10:56,3/10/2013 10:59,"8,72,36,11,111",Hardware,1,SD0003560,,,
SBA000462,application,Server Based Application,WBS000073,IM0001928,Closed,4,4,4,0.455710853,incident,KM0001363,closed,2,2/10/2013 12:48,,3/10/2013 08:04,3/10/2013 08:05,"5,77,77,77,778",Other,2,#MULTIVALUE,,,
SBA000458,application,Server Based Application,WBS000073,IM0001929,Closed,4,4,4,0.213205774,incident,KM0001539,closed,1,2/10/2013 12:54,,4/10/2013 08:56,4/10/2013 08:56,"1,70,39,16,667",Software,1,SD0003559,,1,C00002268
WBA000082,application,Web Based Application,WBS000055,IM0001930,Closed,4,4,4,0.234189826,incident,KM0000401,closed,1,2/10/2013 12:56,,31-12-2013 14:00,31-12-2013 14:01,"6,52,08,16,667",Unknown,1,SD0003567,,,
SBA000629,application,Server Based Application,WBS000030,IM0001931,Closed,5,5,5,0.994543286,incident,KM0000164,closed,1,2/10/2013 13:00,,2/10/2013 14:33,2/10/2013 14:33,"1,54,94,44,444",Software,1,SD0003568,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0001932,Closed,4,4,4,0.454247516,incident,KM0000762,closed,0,2/10/2013 13:06,,2/10/2013 13:56,2/10/2013 13:56,"0,834722222",Operator error,1,SD0003572,,,
WBA000082,application,Web Based Application,WBS000055,IM0001933,Closed,4,4,4,0.269114721,incident,KM0000401,closed,2,2/10/2013 13:10,,15-10-2013 13:56,15-10-2013 13:56,"9,52,61,94,444",Unknown,1,SD0003580,,,
SBA000263,application,Server Based Application,WBS000072,IM0001934,Closed,5,5,5,0.239717559,request for information,KM0001116,closed,2,2/10/2013 13:12,,3/10/2013 07:56,3/10/2013 07:56,"5,23,19,44,444",Other,1,SD0003577,,,
WBA000011,application,Web Based Application,WBS000152,IM0001935,Closed,5,5,5,0.894863049,incident,KM0000075,closed,0,2/10/2013 13:17,,4/10/2013 11:53,4/10/2013 11:53,"1,96,13,88,889",Software,1,SD0003573,,,
DTA000052,application,Desktop Application,WBS000092,IM0001936,Closed,5,5,5,0.363713165,request for information,KM0000470,closed,1,2/10/2013 13:21,,8/10/2013 13:19,8/10/2013 13:19,"4,19,71,11,111",Other,1,SD0003570,,,
SBA000263,application,Server Based Application,WBS000072,IM0001937,Closed,5,5,5,0.130779135,request for information,KM0001116,closed,2,2/10/2013 13:21,,3/10/2013 07:55,3/10/2013 07:55,"5,06,16,66,667",Other,1,SD0003585,,,
SAP000005,application,SAP,WBS000271,IM0001938,Closed,5,5,5,0.076990678,request for information,KM0001124,closed,3,2/10/2013 13:26,,3/10/2013 12:45,3/10/2013 12:45,"9,82,02,77,778",Other,1,SD0003591,,,
DTA000018,application,Desktop Application,WBS000093,IM0001939,Closed,NS,3,NA,0.58883568,incident,KM0001916,closed,0,2/10/2013 13:27,,8/11/2013 11:08,8/11/2013 11:10,"2,81,21,36,111",Software,1,SD0003589,,,
SBA000054,application,Server Based Application,WBS000013,IM0001940,Closed,3,3,3,0.738068499,incident,KM0000052,closed,1,2/10/2013 13:28,,3/10/2013 13:59,3/10/2013 14:00,"11,03",Other,1,SD0003587,,,
WBA000133,application,Web Based Application,WBS000073,IM0001941,Closed,4,4,4,0.613955599,incident,KM0001806,closed,5,2/10/2013 13:36,,14-10-2013 16:19,14-10-2013 16:19,"2,56,00,83,333",User error,1,SD0003599,,,
APP000005,application,Citrix,WBS000292,IM0001942,Closed,4,4,4,0.008665106,incident,KM0001061,closed,1,2/10/2013 11:33,,2/10/2013 17:31,2/10/2013 17:31,"5,96,86,11,111",Software,1,SD0003196,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0001943,Closed,4,4,4,0.709266897,incident,KM0000767,closed,0,2/10/2013 11:33,,4/10/2013 09:47,4/10/2013 09:47,"1,92,28,88,889",Other,1,SD0003201,,,
SBA000816,application,Server Based Application,WBS000081,IM0001944,Closed,3,3,3,0.436655474,incident,KM0000895,closed,1,2/10/2013 11:47,,2/10/2013 16:12,2/10/2013 16:12,"4,40,88,88,889",Other,1,SD0003210,,,
SBA000676,application,Server Based Application,WBS000255,IM0001945,Closed,3,3,3,0.112668824,incident,KM0001213,closed,7,2/10/2013 11:58,,10/10/2013 08:29,10/10/2013 08:29,"3,17,40,83,333",Software,1,SD0003208,,,
CNT000008,storage,Controller,WBS000182,IM0001946,Closed,3,3,3,0.924996422,incident,KM0001141,closed,0,2/10/2013 12:12,,2/10/2013 13:28,2/10/2013 13:28,"1,25,91,66,667",Hardware,1,SD0003492,,,
SUB000443,subapplication,Web Based Application,WBS000125,IM0001947,Closed,4,4,4,0.629331471,incident,KM0000985,closed,0,2/10/2013 12:20,,2/10/2013 14:51,2/10/2013 14:51,"2,51,52,77,778",Other,1,SD0003493,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0001948,Closed,4,4,4,0.092428873,incident,KM0000741,closed,0,2/10/2013 12:22,,2/10/2013 15:35,2/10/2013 15:35,"3,20,91,66,667",Other,1,SD0003495,,,
WBA000124,application,Web Based Application,WBS000088,IM0001949,Closed,3,3,3,0.02037451,incident,KM0000611,closed,4,2/10/2013 12:42,,14-10-2013 13:33,14-10-2013 13:33,"5,35",No error - works as designed,1,SD0003494,,,
WBA000124,application,Web Based Application,WBS000088,IM0001950,Closed,2,2,2,0.397661499,incident,KM0000611,closed,10,2/10/2013 12:47,,8/10/2013 08:46,8/10/2013 08:47,"2,98,83,61,111",Software,1,SD0003499,,,
DSK000198,computer,Desktop,WBS000187,IM0001951,Closed,5,5,5,0.326578802,incident,KM0001446,closed,0,2/10/2013 13:08,,4/10/2013 12:58,4/10/2013 12:58,"2,08,33,33,333",Hardware,1,SD0003505,,,
DTA000027,application,Desktop Application,WBS000217,IM0001952,Closed,NS,4,NA,0.237511338,incident,KM0001945,closed,0,2/10/2013 13:11,,2/10/2013 15:01,2/10/2013 15:01,"1,75,55,55,556",Other,1,SD0003503,,,
SAN000178,storage,SAN,WBS000128,IM0001953,Closed,5,5,5,0.786700668,request for information,KM0000556,closed,1,2/10/2013 13:18,,8/10/2013 13:07,8/10/2013 13:07,"4,18,23,61,111",User error,1,SD0003506,,,
DTA000027,application,Desktop Application,WBS000217,IM0001954,Closed,3,4,3,0.786225297,incident,KM0001945,closed,0,2/10/2013 13:26,,2/10/2013 15:01,2/10/2013 15:01,"14,875",Other,1,SD0003513,,,
DTA000025,application,Desktop Application,WBS000110,IM0001955,Closed,5,5,5,0.334488781,incident,KM0000833,closed,0,2/10/2013 13:33,,7/10/2013 13:17,7/10/2013 13:17,"2,02,91,66,667",Unknown,1,SD0003512,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0001956,Closed,4,4,4,0.747681933,incident,KM0000759,closed,0,2/10/2013 13:40,,3/10/2013 10:07,3/10/2013 10:07,"6,94,22,22,222",Operator error,1,SD0003518,,,
SAP000004,application,SAP,WBS000271,IM0001957,Closed,5,5,5,0.742924245,request for information,KM0001264,closed,2,2/10/2013 13:45,8/10/2013 11:26,8/10/2013 11:28,8/10/2013 11:28,"3,20,975",Other,2,#MULTIVALUE,,,
DTA000023,application,Desktop Application,WBS000093,IM0001958,Closed,4,4,4,0.924775646,incident,KM0001938,closed,0,2/10/2013 14:00,,11/10/2013 10:40,11/10/2013 10:41,"1,75,79,16,667",Software,1,SD0003523,,,
WBA000128,application,Web Based Application,WBS000063,IM0001959,Closed,5,5,5,0.345622541,incident,KM0000687,closed,1,2/10/2013 14:02,,,3/10/2013 13:37,"1,00,85,55,556",Software,1,SD0003526,,,
DTA000056,application,Desktop Application,WBS000091,IM0001960,Closed,3,3,3,0.202420323,incident,KM0001012,closed,1,2/10/2013 14:10,3/10/2013 10:06,3/10/2013 10:31,3/10/2013 10:31,"3,43,77,77,778",Software,2,#MULTIVALUE,,,
SBA000172,application,Server Based Application,WBS000014,IM0001961,Closed,3,3,3,0.09161219,incident,KM0000426,closed,6,2/10/2013 14:18,,,17-10-2013 09:58,"1,52,975",Other,1,SD0003535,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0001962,Closed,4,4,4,0.559203261,incident,KM0000741,closed,0,2/10/2013 14:44,,2/10/2013 15:54,2/10/2013 15:54,"11,775",Software,1,SD0003540,,,
SBA000659,application,Server Based Application,WBS000128,IM0001963,Closed,5,5,5,0.291585555,request for information,KM0000619,closed,3,2/10/2013 14:47,,15-10-2013 16:57,15-10-2013 17:00,"9,67,15,27,778",No error - works as designed,3,#MULTIVALUE,,,
DSK000549,computer,Desktop,WBS000187,IM0001964,Closed,5,5,5,0.188007884,incident,KM0001446,closed,0,2/10/2013 14:49,,4/10/2013 13:00,4/10/2013 13:00,"1,91,74,44,444",Hardware,1,SD0003543,,,
SUB000455,subapplication,Web Based Application,WBS000073,IM0001965,Closed,4,4,4,0.828686445,incident,KM0001728,closed,0,2/10/2013 14:51,,3/10/2013 07:49,3/10/2013 07:49,"3,47",Other,1,SD0003544,,,
WBA000103,application,Web Based Application,WBS000073,IM0001966,Closed,4,4,4,0.415977359,incident,KM0001624,closed,0,2/10/2013 14:52,,2/10/2013 15:40,2/10/2013 15:40,"0,804166667",Software,1,SD0003545,,,
WBA000103,application,Web Based Application,WBS000073,IM0001967,Closed,4,4,4,0.90493175,incident,KM0001624,closed,0,2/10/2013 14:56,,2/10/2013 15:42,2/10/2013 15:42,"0,775277778",Software,1,SD0003546,,,
WBA000103,application,Web Based Application,WBS000073,IM0001968,Closed,4,4,4,0.529046052,incident,KM0001624,closed,0,2/10/2013 14:57,,2/10/2013 15:44,2/10/2013 15:44,"0,776111111",Software,1,SD0003550,,,
DTA000016,application,Desktop Application,WBS000096,IM0001969,Closed,4,4,4,0.331548875,incident,KM0001026,closed,0,2/10/2013 15:02,,9/10/2013 10:00,9/10/2013 10:00,"9,79,19,44,444",Software,1,SD0003542,,,
SBA000607,application,Server Based Application,WBS000263,IM0001970,Closed,5,5,5,0.21191669,request for information,KM0001825,closed,1,2/10/2013 15:03,,3/10/2013 07:28,3/10/2013 07:28,"2,93,58,33,333",Other,1,SD0003551,,,
SAP000004,application,SAP,WBS000271,IM0001971,Closed,5,5,5,0.462224837,request for information,KM0001270,closed,5,2/10/2013 15:04,4/10/2013 11:09,22-10-2013 09:00,22-10-2013 09:00,"1,25,26,38,889",Other,2,#MULTIVALUE,,,
SAP000004,application,SAP,WBS000271,IM0001972,Closed,5,5,5,0.522865765,request for information,KM0001267,closed,2,2/10/2013 15:11,,2/10/2013 16:36,2/10/2013 16:36,"1,42,08,33,333",Other,1,SD0003556,,,
LAP001216,computer,Laptop,WBS000187,IM0001973,Closed,4,4,4,0.744809677,incident,KM0002055,closed,0,2/10/2013 15:12,,2/10/2013 16:07,2/10/2013 16:07,"0,918888889",Software,1,SD0003557,,,
SBA000805,application,Server Based Application,WBS000016,IM0001974,Closed,3,3,3,0.022481676,incident,KM0000938,closed,0,2/10/2013 15:17,,3/10/2013 10:24,3/10/2013 10:24,"5,62,22,22,222",Hardware,1,SD0003555,,,
SBA000834,application,Server Based Application,WBS000223,IM0001975,Closed,4,4,4,0.889611115,incident,KM0000979,closed,1,2/10/2013 15:38,,2/10/2013 16:45,2/10/2013 16:45,"1,12",Operator error,1,SD0003829,,,
SAP000005,application,SAP,WBS000271,IM0001976,Closed,5,5,5,0.287245373,request for information,KM0001572,closed,3,2/10/2013 15:39,,3/10/2013 07:57,3/10/2013 07:57,"2,80,88,88,889",Other,1,SD0003834,,,
SBA000464,application,Server Based Application,WBS000073,IM0001977,Closed,4,4,4,0.968124799,incident,KM0001369,closed,3,2/10/2013 15:49,,16-10-2013 13:51,16-10-2013 13:51,"1,92,34,16,667",Software,1,SD0003836,,,
WBA000058,application,Web Based Application,WBS000073,IM0001978,Closed,4,4,4,0.0104866,incident,KM0000802,closed,0,2/10/2013 15:53,,2/10/2013 16:03,2/10/2013 16:03,"0,168333333",Operator error,1,SD0003837,,,
WBA000144,application,Web Based Application,WBS000318,IM0001979,Closed,4,4,4,0.630676538,incident,KM0000846,closed,0,2/10/2013 12:28,,2/10/2013 13:56,2/10/2013 13:56,"1,46,44,44,444",Other,1,SD0003442,,,
DTA000012,application,Desktop Application,WBS000092,IM0001980,Closed,4,4,4,0.880154489,incident,KM0000186,closed,0,2/10/2013 12:29,7/10/2013 13:22,15-10-2013 08:39,15-10-2013 08:39,"1,68,14,44,444",Software,3,#MULTIVALUE,,,
SBA000054,application,Server Based Application,WBS000013,IM0001981,Closed,3,3,3,0.250770989,incident,KM0000052,closed,0,2/10/2013 12:52,,2/10/2013 13:00,2/10/2013 13:00,"0,128888889",Unknown,1,SD0003458,,,
SBA000540,application,Server Based Application,WBS000062,IM0001982,Closed,4,4,4,0.215418963,incident,KM0000036,closed,0,2/10/2013 12:58,,2/10/2013 13:12,2/10/2013 13:12,"0,241666667",Software,1,SD0003459,,,
SBA000607,application,Server Based Application,WBS000263,IM0001983,Closed,5,5,5,0.115688964,request for information,KM0001825,closed,2,2/10/2013 13:13,,2/10/2013 15:32,2/10/2013 15:32,"2,31,86,11,111",Other,1,SD0003464,,,
DCE000002,hardware,DataCenterEquipment,WBS000267,IM0001984,Closed,NS,3,NA,0.329566545,incident,KM0000182,closed,0,2/10/2013 13:18,,2/10/2013 17:02,2/10/2013 17:02,"3,73,52,77,778",Hardware,1,SD0003465,,,
LAP000213,computer,Laptop,WBS000187,IM0001985,Closed,5,5,5,0.313588652,incident,KM0001447,closed,2,2/10/2013 13:31,,14-10-2013 15:27,14-10-2013 15:27,"5,09,16,11,111",Other,1,SD0003473,,,
SBA000172,application,Server Based Application,WBS000014,IM0001986,Closed,3,3,3,0.697430448,incident,KM0000426,closed,2,2/10/2013 13:33,,7/10/2013 14:06,7/10/2013 14:06,"3,20,49,72,222",Software,1,SD0003466,,,
WBA000058,application,Web Based Application,WBS000073,IM0001987,Closed,4,4,4,0.800144495,incident,KM0001685,closed,0,2/10/2013 13:36,,2/10/2013 15:17,2/10/2013 15:19,"1,70,77,77,778",Other,1,SD0003474,,,
SBA000590,application,Server Based Application,WBS000149,IM0001988,Closed,3,3,3,0.98319267,incident,KM0000570,closed,0,2/10/2013 13:39,,2/10/2013 13:47,2/10/2013 13:47,"0,121111111",Software,1,SD0003478,,,
SBA000607,application,Server Based Application,WBS000263,IM0001989,Closed,5,5,5,0.353287587,request for information,KM0001825,closed,5,2/10/2013 13:47,,3/10/2013 10:47,3/10/2013 10:48,"7,51,72,22,222",Referred,1,SD0003484,,,
SBA000630,application,Server Based Application,WBS000070,IM0001990,Closed,5,5,5,0.582760445,request for information,KM0000995,closed,2,2/10/2013 13:47,,3/10/2013 14:20,3/10/2013 14:20,"0,556666667",No error - works as designed,1,SD0003485,,,
